  SYNTACTIC SCORES:
  Labeled   attachment score: 0 / 25096 * 100 = 0.00 %
  Unlabeled attachment score: 17769 / 25096 * 100 = 70.80 %
  Label accuracy score:       0 / 25096 * 100 = 0.00 %
  Exact syntactic match:      0 / 2077 * 100 = 0.00 %

  SEMANTIC SCORES: 
  Labeled precision:          (5507 + 4729) / (8026 + 4799) * 100 = 79.81 %
  Labeled recall:             (5507 + 4729) / (9435 + 4799) * 100 = 71.91 %
  Labeled F1:                 75.66 
  Unlabeled precision:        (6527 + 4799) / (8026 + 4799) * 100 = 88.31 %
  Unlabeled recall:           (6527 + 4799) / (9435 + 4799) * 100 = 79.57 %
  Unlabeled F1:               83.71 
  Proposition precision:      1686 / 4799 * 100 = 35.13 %
  Proposition recall:         1686 / 4799 * 100 = 35.13 %
  Proposition F1:             35.13 
  Exact semantic match:       810 / 2077 * 100 = 39.00 %

  OVERALL MACRO SCORES (Wsem = 0.50):
  Labeled macro precision:    39.91 %
  Labeled macro recall:       35.96 %
  Labeled macro F1:           37.83 %
  Unlabeled macro precision:  79.56 %
  Unlabeled macro recall:     75.19 %
  Unlabeled macro F1:         77.31 %
  Exact overall match:        0 / 2077 * 100 = 0.00 %

  OVERALL MICRO SCORES:
  Labeled micro precision:    (0 + 5507 + 4729) / (25096 + 8026 + 4799) * 100 = 26.99 %
  Labeled micro recall:       (0 + 5507 + 4729) / (25096 + 9435 + 4799) * 100 = 26.03 %
  Labeled micro F1:           26.50 
  Unlabeled micro precision:  (17769 + 6527 + 4799) / (25096 + 8026 + 4799) * 100 = 76.73 %
  Unlabeled micro recall:     (17769 + 6527 + 4799) / (25096 + 9435 + 4799) * 100 = 73.98 %
  Unlabeled micro F1:         75.33 

  ================================================================================

  Evaluation of the syntactic results in model/depless/upos/goldpos/goldframes/6f4d3a1c-ceef-4ad0-9edf-6d8c8d35bd8d/predicted-props-conll09.tsv
  vs. gold standard model/depless/upos/goldpos/goldframes/6f4d3a1c-ceef-4ad0-9edf-6d8c8d35bd8d/target-props-conll09.tsv:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 0

  The overall accuracy and its distribution over PPOSS tags

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 25096 | 17769 |  71% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------
  _          | 25096 | 17769 |  71% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over PPOSS tags

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 25096 |  7327 |  29% | 25096 | 100% |  7327 |  29%
  -----------+-------+-------+------+-------+------+-------+-------
  _          | 25096 |  7327 |  29% | 25096 | 100% |  7327 |  29%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
  distance        | gold | correct | system | recall (%) | precision (%) 
  ----------------+------+---------+--------+------------+---------------
  to_root         | 2077 |    1631 |   3252 |      78.53 |         50.15
  1               | 9112 |    7878 |   9330 |      86.46 |         84.44
  2               | 5453 |    4261 |   5307 |      78.14 |         80.29
  3-6             | 6109 |    4200 |   5543 |      68.75 |         75.77
  7-...           | 2345 |    1128 |   1664 |      48.10 |         67.79


  Frame confusions (gold versus system; *...* marks the head token)

  1131  ** root / ** _ 
  447  ** root / ** _ _ 
  232  *cop* / _ *cop* _ 
  202  case *obl* / _ *obl* 
  185  ** root / ** 
  181  ** root / ** _ _ _ 
  179  case *nmod* / _ *nmod* 
  130  det *nsubj* / _ *nsubj* 
  122  *compound* / _ *compound* 
  110  case det *obl* / _ _ *obl* 
  110  cc *conj* / _ *conj* 
   97  det *obj* / _ *obj* 
   73  *compound* / *compound* _ 
   67  *cop* / _ _ *cop* _ 
   64  *cop* / _ *cop* _ _ 
   63  ** root / ** _ _ _ _ 
   60  case det *nmod* / _ _ *nmod* 
   60  *root* punct / *root* _ 
   58  nmod:poss *obj* / _ *obj* 
   57  *flat* / *flat* _ 
   50  *amod* / *amod* _ 
   49  *cop* / _ *cop* 
   48  advmod *amod* / _ *amod* 
   44  det amod *obj* / _ _ *obj* 
   42  *compound* / _ _ *compound* 
   40  *cop* / *cop* _ 
   40  ** root / ** _ _ _ _ _ 
   39  cc *conj* / _ *conj* _ 
   36  case nmod:poss *obl* / _ _ *obl* 
   34  *compound* / _ *compound* _ 
   31  amod *obj* / _ *obj* 
   31  case det amod *obl* / _ _ _ *obl* 
   28  *nmod:poss* case / *nmod:poss* _ 
   27  cc *conj* / *conj* 
   26  mark *advcl* obj / _ *advcl* _ 
   26  nmod:poss *nsubj* / _ *nsubj* 
   26  det *obj* nmod / _ *obj* _ 
   24  det *obj* nmod / _ *obj* 
   24  compound *compound* / _ *compound* 
   23  case *nmod* / _ *nmod* _ 
   23  *aux* / _ *aux* 
   23  case det *obl* nmod / _ _ *obl* _ 
   22  nsubj *root* obj punct / _ *root* _ _ 
   22  advmod *advmod* / _ *advmod* 
   22  punct *conj* / _ *conj* _ 
   21  amod *root* punct / _ *root* _ 
   21  case nmod:poss *nmod* / _ _ *nmod* 
   21  *amod* / _ *amod* 
   21  *nsubj* / _ *nsubj* 
   20  case det compound *obl* / _ _ _ *obl* 
   20  compound *compound* / *compound* 
   20  *compound* / _ _ _ *compound* 
   19  compound *list* / *list* 
   19  *compound* / *compound* _ _ 
   19  case det *nmod* / _ _ *nmod* _ 
   19  *nsubj* / *nsubj* _ 
   19  mark *xcomp* obj / _ *xcomp* _ _ 
   19  advmod *advmod* / *advmod* 
   19  nummod *nmod:tmod* / _ *nmod:tmod* 
   18  case *obl* nmod / _ *obl* _ 
   18  mark nsubj *advcl* obj / _ _ *advcl* _ 
   17  det compound *obj* / _ *obj* 
   17  case amod *obl* / _ _ *obl* 
   17  case *nmod* / *nmod* 
   17  *root* nmod:tmod / *root* _ 
   17  case compound *nmod* / _ _ *nmod* 
   17  *advmod* obl / *advmod* 
   16  *compound* / _ _ *compound* _ 
   16  punct *conj* / _ *conj* 
   16  *nsubj* flat / *nsubj* _ 
   16  *obj* nmod / *obj* 
   16  case amod *nmod* / _ _ *nmod* 
   16  *list* punct appos / *list* _ _ 
   15  compound *obj* / _ *obj* 
   15  cc amod *conj* / _ _ *conj* 
   15  det compound *obj* / _ _ *obj* 
   15  case det amod *obl* nmod / _ _ _ *obl* _ 
   15  case compound *obl* / *obl* 
   15  det compound *nsubj* / _ _ *nsubj* 
   15  *obj* / *obj* _ 
   15  case *obl* / *obl* 
   14  case nummod *obl* / _ _ *obl* 
   14  case *obl* nmod / _ *obl* 
   14  det *obj* / _ *obj* _ 
   14  advmod *amod* / *amod* 
   14  *case* fixed / *case* 
   14  det *nsubj* nmod / _ *nsubj* _ 
   14  case compound *obl* / _ _ *obl* 
   14  punct *conj* / *conj* 
   14  amod *nsubj* / _ *nsubj* 
   14  compound *compound* / _ _ *compound* 
   14  *nsubj* nmod / *nsubj* 
   13  det amod *obj* nmod / _ _ *obj* _ 
   13  compound *nsubj* / *nsubj* 
   13  amod *root* / _ *root* 
   13  mark *xcomp* obj / _ *xcomp* _ 
   13  *cop* / _ _ *cop* 
   13  *amod* / *amod* _ _ 
   13  case *obl* / _ _ *obl* 
   13  case det amod *nmod* / _ _ _ *nmod* 
   13  *root* obj punct / *root* _ _ 
   13  nsubj cop *root* punct / _ *root* _ 
   13  case det compound *nmod* / _ _ _ *nmod* 
   13  case *nmod* / _ _ *nmod* 
   13  *advmod* fixed / *advmod* _ 
   13  case *nmod* conj / _ *nmod* _ 
   12  case det *obl* nmod / _ _ *obl* 
   12  *cop* / _ _ *cop* _ _ 
   12  mark *acl* obj / _ *acl* _ 
   12  *obj* nmod / *obj* _ 
   12  compound *root* / *root* 
   12  *nummod* / _ *nummod* 
   12  det amod *nsubj* / _ _ *nsubj* 
   12  punct *root* flat / _ *root* _ 
   12  mark *xcomp* obj obl / _ *xcomp* _ _ 
   12  nsubj *root* ccomp punct / _ *root* _ 
   11  det *nsubj* / _ *nsubj* _ 
   11  nsubj aux *root* obj punct / _ _ *root* _ _ 
   11  punct nummod punct *appos* / _ _ _ *appos* 
   11  *nsubj* conj / *nsubj* _ 
   11  mark *xcomp* / _ *xcomp* 
   11  cc *conj* obj / _ *conj* _ 
   11  *aux* / *aux* _ 
   11  nsubj *root* obj punct / _ *root* _ 
   11  det *obl:tmod* / _ *obl:tmod* 
   11  *advmod* / *advmod* _ 
   11  punct *appos* punct / _ *appos* _ 
   11  *advmod* / _ *advmod* 
   10  ** root / ** _ _ _ _ _ _ 
   10  *list* / *list* _ _ 
   10  *root* punct appos / *root* _ _ 
   10  amod *compound* / *compound* 
   10  compound *nsubj* / _ *nsubj* 
   10  det *obj* acl / _ *obj* 
   10  *cop* / *cop* _ _ 
   10  *list* nummod / *list* _ 
   10  compound *compound* / _ _ _ *compound* 
    9  *root* punct / *root* 
    9  mark *advcl* obj / _ *advcl* _ _ 
    9  *cop* / _ *cop* _ _ _ 
    9  case *nmod* nmod / _ *nmod* _ 
    9  case det compound *nmod* / _ *nmod* 
    9  case compound *nmod* / _ *nmod* 
    9  *nsubj* nmod / *nsubj* _ 
    9  det *obj* / _ _ *obj* 
    9  nsubj *root* ccomp punct / _ *root* _ _ 
    9  amod *obl:tmod* / _ *obl:tmod* 
    9  case compound *obl* / _ *obl* 
    9  det *nsubj* / *nsubj* 
    9  mark nsubj *advcl* obj / _ _ *advcl* _ _ 
    9  mark *acl* / _ *acl* 
    9  amod *compound* / _ *compound* 
    9  *root* flat / *root* _ 
    9  *obj* conj / *obj* _ 
    9  det amod *obj* nmod / _ _ *obj* 
    9  det *obl:npmod* / _ *obl:npmod* 
    8  case det *obl* / _ *obl* 
    8  *acl* obl / _ *acl* _ 
    8  det *nsubj* nmod / _ *nsubj* 
    8  punct cc *conj* / _ _ *conj* 
    8  *cop* / _ _ _ *cop* _ 
    8  det *nsubj* / _ _ *nsubj* 
    8  compound punct *compound* / _ _ *compound* 
    8  case *obl* / _ *obl* _ 
    8  det *nsubj:pass* / _ *nsubj:pass* 
    8  mark nsubj cop *advcl* / _ _ *advcl* 
    8  nsubj *root* xcomp punct / _ *root* _ 
    8  case nmod:poss amod *obl* / _ _ _ *obl* 
    8  cc *conj* obj obl / _ *conj* _ _ 
    8  *amod* obl / *amod* 
    8  *amod* conj / *amod* _ 
    8  compound *root* / _ *root* 
    7  case det *obl* acl / _ _ *obl* _ 
    7  case amod *nmod* / _ _ *nmod* _ 
    7  compound *obj* / *obj* 
    7  nsubj advmod *root* obj punct / _ _ *root* _ _ 
    7  cc nmod:poss *conj* / _ _ *conj* 
    7  ** root / ** _ _ _ _ _ _ _ 
    7  *compound* nummod / *compound* 
    7  *flat* / *flat* _ _ _ _ 
    7  compound *list* / _ *list* 
    7  punct *root* punct / _ *root* _ 
    7  mark *xcomp* obj / _ *xcomp* _ _ _ 
    7  nsubj aux *acl:relcl* / _ _ *acl:relcl* 
    7  mark *advcl* / _ *advcl* 
    7  cc *conj* / _ *conj* _ _ 
    7  amod *obj* / _ *obj* _ 
    7  det *obj* acl:relcl / _ *obj* _ 
    7  nsubj aux *root* xcomp punct / _ _ *root* _ _ 
    7  case det *nmod* nmod / _ _ *nmod* _ 
    7  *amod* conj / *amod* 
    7  cc det *conj* / _ _ *conj* 
    7  *root* flat punct list punct list / *root* _ _ _ _ 
    7  nummod *obl:npmod* / _ *obl:npmod* 
    7  *compound* conj / *compound* _ 
    7  *compound* / _ _ _ *compound* _ 
    7  cc compound *conj* / _ _ *conj* 
    7  case *obl* flat / _ *obl* _ 
    7  nsubj *root* obj punct / _ *root* _ _ _ 
    6  case amod *obl* / _ _ _ *obl* 
    6  case nmod:poss *obl* / _ _ _ *obl* 
    6  case det *obl* / _ _ *obl* _ 
    6  punct *conj* / _ *conj* _ _ 
    6  case compound *nmod* / *nmod* 
    6  *discourse* / *discourse* _ 
    6  *obj* acl:relcl / *obj* _ 
    6  mark *xcomp* obl / _ *xcomp* _ 
    6  case *obl* nmod / *obl* 
    6  *root* cop nsubj punct / *root* _ 
    6  *advmod* fixed / *advmod* 
    6  cc *conj* obj / _ *conj* _ _ 
    6  nmod:poss amod *obj* / _ _ *obj* 
    6  nsubj cop advmod *root* punct / _ _ *root* _ 
    6  ** root / ** _ _ _ _ _ _ _ _ _ 
    6  *root* cop nsubj punct / *root* 
    6  punct *list* punct / _ *list* _ 
    6  *mark* fixed / *mark* 
    6  *case* fixed / *case* _ 
    6  det *obj* nmod / _ _ *obj* _ 
    6  *compound* / _ _ _ _ *compound* 
    6  *root* flat flat punct list punct list / *root* _ 
    6  *acl* obl / *acl* _ _ 
    6  *case* / *case* _ 
    6  *list* appos / *list* 
    6  nummod *obj* / _ *obj* 
    6  nsubj *root* ccomp punct / _ *root* 
    6  case *obl* conj / _ *obl* _ 
    6  case nmod:poss *nmod* / _ _ *nmod* _ 
    6  *acl* obl / *acl* _ 
    6  *obj* conj / *obj* 
    6  *root* obl / *root* _ 
    6  case det *obl* / _ _ _ *obl* 
    6  nsubj aux *ccomp* obj / _ _ *ccomp* _ 
    5  cc *conj* / _ _ *conj* _ 
    5  det compound *obj* / *obj* 
    5  advmod *amod* / _ *amod* _ 
    5  nummod *compound* / _ _ *compound* 
    5  nsubj *root* obj punct / *root* _ _ 
    5  punct nummod punct *list* appos / _ _ _ *list* 
    5  aux nsubj *root* obj punct / _ _ *root* _ _ 
    5  nmod:poss *nsubj:pass* / _ *nsubj:pass* 
    5  nsubj cop advmod *root* punct / _ *root* _ 
    5  *flat* / *flat* _ _ _ 
    5  amod *compound* / _ _ *compound* 
    5  obl:npmod *amod* / *amod* 
    5  nsubj *acl:relcl* obl / _ _ *acl:relcl* 
    5  case det compound *nmod* / _ _ *nmod* 
    5  advmod *xcomp* / _ *xcomp* 
    5  *xcomp* ccomp / *xcomp* 
    5  nmod:poss compound *obj* / _ _ *obj* 
    5  *obj* acl:relcl / *obj* 
    5  mark *acl* obj / _ *acl* _ _ 
    5  case nmod:poss *obl* nmod / _ _ *obl* _ 
    5  case *obl* conj / _ *obl* 
    5  nsubj *acl:relcl* / _ *acl:relcl* 
    5  *xcomp* obl / *xcomp* _ 
    5  *amod* / _ *amod* _ 
    5  nsubj cop *root* conj punct / _ *root* 
    5  case det *nmod* acl:relcl / _ _ *nmod* _ 
    5  case *obl* acl:relcl / _ *obl* 
    5  case det *nmod* conj / _ _ *nmod* _ 
    5  case det *obl* acl:relcl / _ _ *obl* _ 
    5  *obj* / _ *obj* 
    5  mark nsubj *advcl* / _ _ *advcl* 
    5  *compound* conj / _ *compound* 
    5  *xcomp* / *xcomp* _ _ 
    5  nsubj *root* obj obl conj punct / _ *root* _ _ _ 
    5  *aux:pass* / *aux:pass* _ 
    5  *nmod:poss* case / *nmod:poss* 
    5  *root* ccomp punct / *root* _ 
    5  case det *nmod* / *nmod* 
    5  nsubj *acl:relcl* obj / _ *acl:relcl* _ 
    5  *det* / *det* _ 
    5  cc *conj* xcomp / _ *conj* _ 
    5  mark nsubj *advcl* xcomp / _ _ *advcl* _ 
    5  advmod *nummod* / *nummod* 
    5  *nummod* / *nummod* _ 
    5  det *obj* acl / _ *obj* _ 
    5  case det compound *obl* / _ *obl* 


  5 focus words where most of the errors occur:

          | any  | head | dep  | both
  --------+------+------+------+------
  . / _   | 1119 |  647 | 1119 |  647
  the / _ |  862 |  139 |  862 |  139
  , / _   |  830 |  313 |  830 |  313
  to / _  |  591 |   64 |  591 |   64
  and / _ |  531 |   97 |  531 |   97
  --------+------+------+------+------


  one-token preceeding contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _     | 23019 | 6869 | 23019 | 6869  ||  the / _          |  862 |  238 |  862 |  238
        |      |      |      |       ||  , / _            |  787 |  264 |  787 |  264
        |      |      |      |       ||  to / _           |  589 |  149 |  589 |  149
  ------+------+------+------+-------++-------------------+------+------+------+-----


  two-token preceeding contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _+_   | 21093 | 6488 | 21093 | 6488  ||  .S + I / _       |  217 |   10 |  217 |   10
  .S+.S | 2077 |  458 | 2077 |  458  ||  .S + The / _     |   94 |   46 |   94 |   46
  .S+_  | 1926 |  381 | 1926 |  381  ||  in / _ + the / _ |   89 |   24 |   89 |   24
  ------+------+------+------+-------++-------------------+------+------+------+-----


  one-token following contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _     | 23019 | 6317 | 23019 | 6317  ||  . / _            | 1119 |  417 | 1119 |  417
        |      |      |      |       ||  the / _          |  854 |  237 |  854 |  237
        |      |      |      |       ||  , / _            |  830 |  321 |  830 |  321
  ------+------+------+------+-------++-------------------+------+------+------+-----


  two-token following contexts where most of the errors occur:

  PPOSS | any  | head | dep  | both  ||  word             | any  | head | dep  | both
  ------+------+------+------+-------++-------------------+------+------+------+-----
  _+_   | 21093 | 5626 | 21093 | 5626  ||  . / _ + .E       | 1100 |  409 | 1100 |  409
  .E+.E | 2077 | 1010 | 2077 | 1010  ||  ? / _ + .E       |  157 |   57 |  157 |   57
  _+.E  | 1926 |  691 | 1926 |  691  ||  ! / _ + .E       |   98 |   28 |   98 |   28
  ------+------+------+------+-------++-------------------+------+------+------+-----


  Sentence with the highest number of word errors:
   Sentence 23 line 353, 21 head errors, 81 dependency errors, 81 word errors
